state_fips,state,county,crops
31,Nebraska,Lincoln,Alfalfa:12; Barley:10; Camelina:2; Chick_Peas:1; Corn:25; Dry_Beans:12; Grapes:6; Millet:12; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:12; Potatoes:12; Pumpkins:1; Rye:12; Safflower:1; Sorghum:22; Soybeans:17; Speltz:1; Spring_Wheat:9; Sugarbeets:4; Sunflower:7; Sweet_Corn:5; Switchgrass:2; Triticale:14; Winter_Wheat:12
31,Nebraska,Logan,Alfalfa:12; Barley:5; Chick_Peas:1; Corn:19; Dry_Beans:9; Grapes:4; Millet:12; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:10; Potatoes:6; Rye:12; Sorghum:17; Soybeans:15; Spring_Wheat:6; Sugarbeets:1; Sunflower:5; Triticale:10; Vetch:1; Winter_Wheat:12
31,Nebraska,Loup,Alfalfa:12; Barley:11; Chick_Peas:1; Clover/Wildflowers:2; Corn:20; Dry_Beans:7; Millet:12; Oats:15; Other_Hay/Non_Alfalfa:12; Peas:7; Potatoes:7; Rye:12; Sorghum:17; Soybeans:18; Spring_Wheat:6; Sunflower:4; Triticale:10; Turnips:1; Vetch:1; Winter_Wheat:12
31,Nebraska,Madison,Alfalfa:12; Apples:2; Barley:12; Corn:21; Dry_Beans:6; Millet:12; Oats:14; Other_Hay/Non_Alfalfa:12; Peas:8; Potatoes:4; Pumpkins:11; Rye:12; Sorghum:14; Soybeans:19; Spring_Wheat:6; Sunflower:1; Sweet_Corn:5; Switchgrass:2; Triticale:9; Vetch:1; Winter_Wheat:12
31,Nebraska,McPherson,Alfalfa:12; Barley:7; Buckwheat:1; Camelina:1; Chick_Peas:2; Corn:20; Dry_Beans:11; Grapes:3; Millet:12; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:10; Potatoes:11; Rye:12; Sorghum:17; Soybeans:14; Spring_Wheat:7; Sugarbeets:7; Sunflower:9; Triticale:11; Winter_Wheat:12
31,Nebraska,Merrick,Alfalfa:12; Barley:9; Camelina:1; Corn:20; Dry_Beans:4; Grapes:2; Millet:12; Oats:12; Other_Hay/Non_Alfalfa:12; Peanuts:1; Peas:9; Potatoes:6; Pumpkins:3; Rye:12; Sorghum:15; Soybeans:21; Spring_Wheat:4; Squash:1; Sunflower:4; Sweet_Corn:8; Triticale:11; Vetch:1; Winter_Wheat:12
31,Nebraska,Morrill,Alfalfa:12; Apples:2; Barley:12; Buckwheat:3; Camelina:1; Chick_Peas:7; Clover/Wildflowers:2; Corn:22; Dry_Beans:12; Flaxseed:2; Grapes:4; Herbs:2; Lentils:2; Millet:12; Mint:3; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:12; Potatoes:12; Pumpkins:2; Rye:12; Safflower:1; Sorghum:14; Soybeans:12; Spring_Wheat:11; Sugarbeets:12; Sunflower:12; Sweet_Corn:4; Triticale:15; Winter_Wheat:12
31,Nebraska,Nance,Alfalfa:12; Barley:13; Camelina:1; Cantaloupes:1; Clover/Wildflowers:1; Corn:22; Dry_Beans:5; Grapes:2; Millet:12; Oats:13; Other_Hay/Non_Alfalfa:12; Peanuts:1; Peas:9; Potatoes:4; Pumpkins:4; Rye:12; Sorghum:14; Soybeans:21; Spring_Wheat:5; Squash:1; Sunflower:5; Sweet_Corn:5; Triticale:13; Winter_Wheat:12
31,Nebraska,Nemaha,Alfalfa:12; Apples:3; Barley:5; Clover/Wildflowers:11; Corn:16; Dry_Beans:1; Millet:4; Oats:13; Other_Hay/Non_Alfalfa:12; Peaches:1; Peas:2; Pecans:1; Pumpkins:4; Rye:11; Sorghum:12; Soybeans:24; Spring_Wheat:3; Sunflower:2; Sweet_Corn:1; Triticale:5; Walnuts:2; Winter_Wheat:12
31,Nebraska,Nuckolls,Alfalfa:12; Barley:12; Clover/Wildflowers:3; Corn:24; Millet:12; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:7; Potatoes:3; Pumpkins:3; Rye:11; Sorghum:20; Soybeans:26; Spring_Wheat:1; Sunflower:3; Sweet_Corn:3; Switchgrass:1; Triticale:13; Winter_Wheat:12
31,Nebraska,Otoe,Alfalfa:12; Apples:4; Barley:7; Clover/Wildflowers:11; Corn:16; Dry_Beans:1; Grapes:2; Herbs:1; Millet:6; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:5; Pecans:2; Pumpkins:4; Rye:11; Sorghum:12; Soybeans:25; Spring_Wheat:1; Sunflower:3; Sweet_Corn:1; Switchgrass:2; Triticale:8; Turnips:1; Walnuts:2; Winter_Wheat:12
31,Nebraska,Pawnee,Alfalfa:12; Apples:1; Barley:5; Camelina:1; Clover/Wildflowers:10; Corn:20; Dry_Beans:2; Millet:5; Oats:16; Other_Hay/Non_Alfalfa:12; Peaches:1; Peas:3; Pecans:1; Pumpkins:2; Rye:11; Sorghum:14; Soybeans:26; Spring_Wheat:2; Sunflower:2; Sweet_Corn:1; Triticale:7; Winter_Wheat:12
31,Nebraska,Perkins,Alfalfa:12; Barley:12; Buckwheat:2; Camelina:2; Chick_Peas:7; Corn:24; Dry_Beans:12; Durum_Wheat:1; Grapes:1; Millet:12; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:12; Potatoes:11; Rye:12; Safflower:1; Sorghum:20; Soybeans:16; Speltz:1; Spring_Wheat:9; Sugarbeets:12; Sunflower:12; Sweet_Corn:3; Switchgrass:1; Triticale:15; Vetch:1; Winter_Wheat:12
31,Nebraska,Phelps,Alfalfa:12; Barley:13; Corn:25; Dry_Beans:5; Grapes:4; Millet:11; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:10; Potatoes:8; Pumpkins:2; Rye:11; Sorghum:20; Soybeans:22; Spring_Wheat:6; Sunflower:3; Sweet_Corn:3; Triticale:11; Winter_Wheat:12
31,Nebraska,Pierce,Alfalfa:12; Apples:2; Barley:10; Clover/Wildflowers:1; Corn:22; Dry_Beans:5; Durum_Wheat:1; Millet:11; Oats:14; Other_Hay/Non_Alfalfa:12; Peas:8; Potatoes:5; Pumpkins:7; Rye:12; Sorghum:15; Soybeans:19; Spring_Wheat:7; Sunflower:4; Sweet_Corn:5; Switchgrass:2; Triticale:11; Vetch:1; Winter_Wheat:12
31,Nebraska,Platte,Alfalfa:12; Apples:2; Barley:12; Clover/Wildflowers:5; Corn:21; Dry_Beans:3; Durum_Wheat:1; Grapes:1; Millet:12; Oats:15; Other_Hay/Non_Alfalfa:12; Peanuts:1; Peas:9; Potatoes:5; Pumpkins:8; Rye:12; Sorghum:15; Soybeans:22; Spring_Wheat:5; Squash:2; Sunflower:4; Sweet_Corn:7; Switchgrass:3; Triticale:10; Vetch:1; Walnuts:1; Winter_Wheat:12
31,Nebraska,Polk,Alfalfa:12; Barley:6; Clover/Wildflowers:1; Corn:16; Dry_Beans:4; Grapes:1; Millet:10; Oats:12; Other_Hay/Non_Alfalfa:11; Peas:9; Potatoes:3; Pumpkins:5; Rye:12; Sorghum:14; Soybeans:18; Spring_Wheat:1; Squash:1; Sunflower:3; Sweet_Corn:6; Triticale:8; Vetch:1; Winter_Wheat:12
31,Nebraska,Red Willow,Alfalfa:12; Barley:8; Camelina:1; Corn:23; Dry_Beans:10; Durum_Wheat:1; Millet:11; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:11; Potatoes:7; Pumpkins:1; Rye:12; Safflower:1; Sorghum:24; Soybeans:18; Spring_Wheat:8; Sunflower:6; Sweet_Corn:3; Switchgrass:2; Triticale:13; Winter_Wheat:12
31,Nebraska,Richardson,Alfalfa:12; Apples:1; Barley:7; Blueberries:1; Clover/Wildflowers:10; Corn:16; Dry_Beans:1; Grapes:1; Millet:8; Oats:13; Other_Hay/Non_Alfalfa:12; Peaches:1; Peas:2; Pecans:1; Pumpkins:4; Rye:11; Sorghum:12; Soybeans:24; Spring_Wheat:2; Sunflower:2; Sweet_Corn:3; Switchgrass:1; Triticale:6; Walnuts:2; Winter_Wheat:12
31,Nebraska,Rock,Alfalfa:12; Barley:8; Corn:15; Dry_Beans:12; Grapes:3; Millet:12; Oats:14; Other_Hay/Non_Alfalfa:12; Peas:6; Potatoes:10; Rye:12; Sorghum:15; Soybeans:15; Spring_Wheat:5; Sunflower:6; Switchgrass:2; Triticale:9; Winter_Wheat:12
31,Nebraska,Saline,Alfalfa:12; Apples:1; Barley:5; Buckwheat:1; Clover/Wildflowers:5; Corn:20; Dry_Beans:1; Durum_Wheat:1; Grapes:2; Millet:10; Oats:17; Other_Hay/Non_Alfalfa:12; Peas:9; Pecans:2; Pumpkins:2; Rye:12; Sorghum:14; Soybeans:29; Sunflower:4; Sweet_Corn:4; Switchgrass:5; Triticale:9; Vetch:1; Walnuts:2; Winter_Wheat:12
31,Nebraska,Sarpy,Alfalfa:12; Apples:4; Barley:5; Clover/Wildflowers:8; Corn:16; Grapes:2; Herbs:2; Millet:6; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:5; Pumpkins:4; Rye:11; Sorghum:13; Soybeans:22; Spring_Wheat:2; Squash:1; Sunflower:3; Sweet_Corn:2; Switchgrass:1; Triticale:10; Vetch:1; Winter_Wheat:12
31,Nebraska,Saunders,Alfalfa:12; Apples:3; Barley:9; Cantaloupes:1; Clover/Wildflowers:6; Corn:16; Dry_Beans:1; Durum_Wheat:1; Grapes:1; Herbs:2; Millet:11; Oats:14; Other_Hay/Non_Alfalfa:12; Peaches:2; Peas:8; Pecans:2; Potatoes:2; Pumpkins:8; Rye:11; Sorghum:13; Soybeans:24; Spring_Wheat:5; Sunflower:3; Sweet_Corn:3; Switchgrass:2; Triticale:9; Vetch:2; Walnuts:3; Winter_Wheat:12
31,Nebraska,Scotts Bluff,Alfalfa:12; Apples:2; Barley:12; Buckwheat:1; Chick_Peas:7; Clover/Wildflowers:2; Corn:23; Dry_Beans:12; Flaxseed:4; Grapes:4; Herbs:3; Lentils:4; Millet:12; Mint:5; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:12; Potatoes:12; Pumpkins:2; Rye:12; Safflower:2; Sorghum:13; Soybeans:11; Spring_Wheat:12; Sugarbeets:12; Sunflower:12; Sweet_Corn:6; Triticale:17; Winter_Wheat:12
31,Nebraska,Seward,Alfalfa:12; Apples:2; Barley:6; Buckwheat:1; Clover/Wildflowers:3; Corn:17; Dry_Beans:1; Durum_Wheat:1; Grapes:2; Herbs:1; Millet:10; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:7; Potatoes:1; Pumpkins:5; Rye:11; Sorghum:13; Soybeans:25; Spring_Wheat:2; Sunflower:3; Sweet_Corn:5; Switchgrass:2; Triticale:8; Vetch:2; Walnuts:2; Winter_Wheat:12
31,Nebraska,Sheridan,Alfalfa:12; Barley:12; Buckwheat:3; Canola:1; Chick_Peas:7; Clover/Wildflowers:2; Corn:21; Dry_Beans:12; Flaxseed:2; Grapes:1; Herbs:2; Lentils:1; Millet:12; Mint:1; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:12; Potatoes:11; Rye:12; Safflower:2; Sorghum:16; Soybeans:12; Spring_Wheat:12; Sugarbeets:12; Sunflower:12; Triticale:15; Winter_Wheat:12
31,Nebraska,Sherman,Alfalfa:12; Barley:13; Camelina:1; Clover/Wildflowers:2; Corn:30; Dry_Beans:5; Millet:12; Oats:15; Other_Hay/Non_Alfalfa:12; Peas:9; Potatoes:7; Pumpkins:2; Rye:12; Sorghum:17; Soybeans:23; Spring_Wheat:7; Sunflower:5; Sweet_Corn:1; Triticale:13; Turnips:1; Vetch:1; Winter_Wheat:12
31,Nebraska,Sioux,Alfalfa:12; Apples:2; Barley:12; Buckwheat:1; Chick_Peas:6; Clover/Wildflowers:4; Corn:20; Dry_Beans:12; Flaxseed:4; Grapes:2; Herbs:2; Lentils:2; Millet:12; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:12; Potatoes:10; Pumpkins:1; Rye:12; Safflower:3; Sorghum:16; Soybeans:9; Spring_Wheat:11; Sugarbeets:12; Sunflower:12; Sweet_Corn:2; Triticale:16; Winter_Wheat:12
31,Nebraska,Stanton,Alfalfa:12; Apples:2; Barley:7; Clover/Wildflowers:5; Corn:17; Dry_Beans:2; Durum_Wheat:1; Grapes:1; Millet:11; Oats:14; Other_Hay/Non_Alfalfa:12; Peanuts:1; Peas:8; Potatoes:2; Pumpkins:10; Rye:12; Sorghum:15; Soybeans:19; Spring_Wheat:7; Sunflower:2; Sweet_Corn:5; Switchgrass:3; Triticale:8; Vetch:1; Winter_Wheat:12
31,Nebraska,Thayer,Alfalfa:12; Barley:7; Buckwheat:1; Clover/Wildflowers:6; Corn:22; Dry_Beans:1; Durum_Wheat:1; Herbs:1; Millet:12; Oats:16; Other_Hay/Non_Alfalfa:12; Peas:4; Pecans:1; Potatoes:2; Pumpkins:3; Rye:12; Sorghum:20; Soybeans:29; Spring_Wheat:1; Sunflower:1; Sweet_Corn:1; Switchgrass:4; Triticale:12; Vetch:1; Winter_Wheat:12
31,Nebraska,Thomas,Alfalfa:12; Barley:2; Corn:14; Dry_Beans:5; Grapes:1; Millet:12; Oats:12; Other_Hay/Non_Alfalfa:12; Peas:2; Potatoes:3; Rye:12; Sorghum:14; Soybeans:14; Spring_Wheat:4; Sunflower:2; Triticale:7; Winter_Wheat:11
31,Nebraska,Thurston,Alfalfa:12; Barley:8; Clover/Wildflowers:5; Corn:16; Grapes:1; Millet:11; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:6; Pumpkins:6; Rye:12; Sorghum:12; Soybeans:21; Spring_Wheat:7; Sunflower:3; Sweet_Corn:1; Switchgrass:6; Triticale:8; Vetch:1; Winter_Wheat:12
31,Nebraska,Valley,Alfalfa:12; Barley:13; Corn:27; Dry_Beans:9; Grapes:2; Millet:12; Oats:15; Other_Hay/Non_Alfalfa:12; Peas:9; Potatoes:8; Pumpkins:2; Rye:12; Sorghum:17; Soybeans:23; Spring_Wheat:8; Sunflower:5; Sweet_Corn:4; Triticale:12; Turnips:2; Vetch:2; Winter_Wheat:12
31,Nebraska,Washington,Alfalfa:12; Apples:2; Barley:7; Clover/Wildflowers:5; Corn:17; Grapes:2; Herbs:3; Millet:9; Oats:14; Other_Hay/Non_Alfalfa:12; Peas:5; Pumpkins:3; Rye:11; Sorghum:12; Soybeans:25; Spring_Wheat:3; Sunflower:3; Sweet_Corn:4; Switchgrass:4; Triticale:8; Winter_Wheat:12
31,Nebraska,Wayne,Alfalfa:12; Apples:3; Barley:11; Clover/Wildflowers:3; Corn:18; Dry_Beans:1; Durum_Wheat:1; Millet:12; Oats:14; Other_Hay/Non_Alfalfa:12; Peas:7; Potatoes:1; Pumpkins:5; Rye:12; Sorghum:12; Soybeans:20; Spring_Wheat:6; Sunflower:2; Sweet_Corn:3; Switchgrass:2; Triticale:11; Turnips:1; Vetch:1; Winter_Wheat:12
31,Nebraska,Webster,Alfalfa:12; Barley:12; Clover/Wildflowers:2; Corn:30; Dry_Beans:3; Millet:12; Oats:13; Other_Hay/Non_Alfalfa:11; Peanuts:1; Peas:11; Potatoes:3; Pumpkins:1; Rye:12; Safflower:1; Sorghum:20; Soybeans:28; Spring_Wheat:2; Sunflower:2; Sweet_Corn:4; Switchgrass:3; Triticale:15; Vetch:1; Winter_Wheat:12
31,Nebraska,Wheeler,Alfalfa:12; Barley:9; Cantaloupes:1; Clover/Wildflowers:2; Corn:21; Dry_Beans:10; Durum_Wheat:1; Millet:12; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:7; Potatoes:10; Pumpkins:3; Rye:12; Sorghum:16; Soybeans:21; Spring_Wheat:6; Sunflower:1; Sweet_Corn:4; Switchgrass:1; Triticale:10; Winter_Wheat:12
31,Nebraska,York,Alfalfa:12; Barley:6; Camelina:1; Clover/Wildflowers:3; Corn:17; Durum_Wheat:1; Millet:10; Oats:13; Other_Hay/Non_Alfalfa:12; Peas:6; Potatoes:3; Pumpkins:4; Rye:12; Sorghum:13; Soybeans:23; Spring_Wheat:3; Sunflower:2; Sweet_Corn:6; Switchgrass:1; Triticale:8; Vetch:1; Winter_Wheat:12
32,Nevada,Carson City,Alfalfa:12; Apples:1; Barley:1; Carrots:1; Corn:10; Garlic:9; Grapes:1; Millet:1; Oats:2; Onions:3; Other_Hay/Non_Alfalfa:11; Peas:1; Potatoes:1; Pumpkins:1; Rye:1; Sorghum:4; Spring_Wheat:6; Triticale:7; Winter_Wheat:7
32,Nevada,Churchill,Alfalfa:12; Barley:10; Buckwheat:1; Canola:2; Cantaloupes:1; Carrots:2; Corn:24; Garlic:10; Grapes:4; Herbs:2; Millet:4; Mint:3; Oats:10; Onions:5; Other_Hay/Non_Alfalfa:11; Peas:3; Potatoes:8; Rye:12; Sorghum:12; Spring_Wheat:12; Triticale:19; Turnips:1; Winter_Wheat:12
32,Nevada,Clark,Alfalfa:12; Barley:2; Citrus:3; Corn:9; Cotton:3; Durum_Wheat:2; Grapes:1; Lettuce:1; Millet:1; Oats:6; Olives:1; Other_Hay/Non_Alfalfa:10; Potatoes:1; Pumpkins:1; Rye:6; Sugarbeets:1; Triticale:9; Winter_Wheat:3
32,Nevada,Douglas,Alfalfa:12; Apples:1; Barley:5; Carrots:1; Corn:13; Garlic:12; Grapes:3; Millet:1; Oats:9; Onions:5; Other_Hay/Non_Alfalfa:11; Peas:1; Potatoes:3; Pumpkins:1; Rye:6; Sorghum:8; Spring_Wheat:9; Triticale:13; Winter_Wheat:12
32,Nevada,Elko,Alfalfa:12; Barley:10; Carrots:2; Clover/Wildflowers:1; Corn:16; Dry_Beans:2; Millet:1; Mint:5; Mustard:1; Oats:8; Onions:1; Other_Hay/Non_Alfalfa:11; Peas:1; Potatoes:6; Pumpkins:1; Rye:7; Sorghum:3; Spring_Wheat:11; Sugarbeets:1; Sweet_Corn:1; Triticale:15; Winter_Wheat:11
32,Nevada,Esmeralda,Alfalfa:12; Barley:1; Canola:1; Clover/Wildflowers:1; Corn:13; Garlic:2; Grapes:2; Millet:1; Mint:2; Oats:8; Onions:3; Other_Hay/Non_Alfalfa:10; Potatoes:6; Rye:6; Sorghum:4; Spring_Wheat:9; Triticale:13; Winter_Wheat:11
32,Nevada,Eureka,Alfalfa:12; Barley:7; Corn:7; Oats:3; Other_Hay/Non_Alfalfa:11; Potatoes:4; Rye:3; Sorghum:1; Spring_Wheat:9; Triticale:11; Winter_Wheat:10
32,Nevada,Humboldt,Alfalfa:12; Barley:11; Buckwheat:1; Canola:3; Carrots:2; Corn:21; Garlic:8; Herbs:5; Millet:2; Mint:9; Oats:11; Onions:4; Other_Hay/Non_Alfalfa:12; Peas:7; Potatoes:11; Pumpkins:1; Rye:11; Sorghum:9; Spring_Wheat:12; Triticale:17; Winter_Wheat:12
32,Nevada,Lander,Alfalfa:12; Barley:10; Canola:3; Clover/Wildflowers:1; Corn:15; Garlic:3; Millet:1; Mint:2; Oats:9; Onions:4; Other_Hay/Non_Alfalfa:11; Peas:4; Potatoes:8; Rye:5; Sorghum:6; Spring_Wheat:11; Triticale:14; Winter_Wheat:11
32,Nevada,Lincoln,Alfalfa:12; Barley:5; Corn:8; Grapes:1; Millet:1; Oats:3; Other_Hay/Non_Alfalfa:11; Peaches:1; Potatoes:1; Pumpkins:1; Rye:7; Sorghum:1; Spring_Wheat:2; Triticale:9; Winter_Wheat:3
32,Nevada,Lyon,Alfalfa:12; Apples:1; Barley:11; Buckwheat:1; Canola:2; Cantaloupes:1; Carrots:4; Clover/Wildflowers:2; Corn:23; Garlic:12; Grapes:3; Herbs:3; Millet:3; Mint:3; Oats:12; Onions:6; Other_Hay/Non_Alfalfa:11; Peas:4; Potatoes:9; Pumpkins:1; Rye:10; Sorghum:10; Spring_Wheat:12; Triticale:19; Turnips:1; Winter_Wheat:12
32,Nevada,Mineral,Alfalfa:12; Barley:7; Canola:1; Carrots:2; Clover/Wildflowers:2; Corn:20; Garlic:5; Grapes:3; Herbs:2; Millet:2; Oats:9; Onions:4; Other_Hay/Non_Alfalfa:11; Peas:1; Potatoes:6; Rye:6; Sorghum:9; Spring_Wheat:10; Triticale:16; Winter_Wheat:12
32,Nevada,Nye,Alfalfa:12; Barley:8; Canola:1; Clover/Wildflowers:1; Corn:11; Garlic:2; Oats:6; Onions:1; Other_Hay/Non_Alfalfa:11; Potatoes:5; Pumpkins:2; Rye:5; Sorghum:5; Spring_Wheat:7; Triticale:12; Winter_Wheat:9
32,Nevada,Pershing,Alfalfa:12; Barley:10; Canola:2; Cantaloupes:1; Carrots:1; Clover/Wildflowers:1; Corn:21; Garlic:6; Herbs:2; Millet:3; Mint:4; Oats:8; Onions:4; Other_Hay/Non_Alfalfa:11; Peas:4; Potatoes:9; Rye:9; Sorghum:11; Spring_Wheat:12; Sweet_Corn:1; Triticale:17; Winter_Wheat:12
32,Nevada,Storey,Alfalfa:12; Barley:2; Carrots:1; Corn:5; Garlic:7; Mint:2; Oats:2; Onions:4; Other_Hay/Non_Alfalfa:10; Potatoes:1; Rye:1; Sorghum:4; Spring_Wheat:3; Triticale:8; Winter_Wheat:5
32,Nevada,Washoe,Alfalfa:12; Apples:2; Barley:5; Buckwheat:1; Carrots:2; Corn:15; Garlic:9; Grapes:1; Herbs:1; Millet:3; Mint:2; Oats:7; Onions:4; Other_Hay/Non_Alfalfa:11; Peas:1; Potatoes:4; Pumpkins:1; Rye:8; Sorghum:6; Soybeans:1; Spring_Wheat:11; Sweet_Corn:2; Triticale:13; Winter_Wheat:12
32,Nevada,White Pine,Alfalfa:12; Barley:9; Corn:8; Millet:1; Mint:2; Oats:4; Other_Hay/Non_Alfalfa:11; Potatoes:1; Pumpkins:2; Rye:4; Sorghum:2; Spring_Wheat:5; Triticale:10; Winter_Wheat:9
33,New Hampshire,Belknap,Alfalfa:12; Apples:12; Barley:8; Blueberries:11; Cabbage:1; Clover/Wildflowers:4; Corn:13; Dry_Beans:1; Durum_Wheat:1; Gourds:1; Grapes:3; Oats:7; Other_Hay/Non_Alfalfa:12; Peaches:2; Peas:1; Potatoes:10; Pumpkins:11; Rye:10; Sorghum:9; Soybeans:11; Spring_Wheat:2; Squash:8; Strawberries:1; Sunflower:2; Sweet_Corn:11; Tobacco:6; Tomatoes:2; Triticale:1; Winter_Wheat:2
33,New Hampshire,Carroll,Alfalfa:11; Apples:11; Asparagus:1; Barley:9; Blueberries:12; Cabbage:1; Clover/Wildflowers:5; Corn:12; Cucumbers:1; Dry_Beans:2; Durum_Wheat:1; Gourds:2; Grapes:5; Herbs:2; Millet:1; Mustard:1; Oats:9; Other_Hay/Non_Alfalfa:12; Peaches:2; Peppers:2; Potatoes:11; Pumpkins:9; Rye:8; Sorghum:5; Soybeans:13; Spring_Wheat:4; Squash:5; Strawberries:3; Sunflower:1; Sweet_Corn:10; Switchgrass:2; Tobacco:5; Tomatoes:4; Winter_Wheat:4
33,New Hampshire,Cheshire,Alfalfa:12; Apples:12; Asparagus:1; Barley:8; Blueberries:12; Broccoli:1; Cabbage:2; Carrots:2; Clover/Wildflowers:2; Corn:13; Cucumbers:3; Dry_Beans:3; Gourds:1; Grapes:8; Herbs:4; Oats:10; Other_Hay/Non_Alfalfa:12; Peaches:6; Pears:4; Peppers:4; Potatoes:12; Pumpkins:11; Rye:12; Sorghum:9; Soybeans:13; Spring_Wheat:2; Squash:12; Strawberries:10; Sunflower:3; Sweet_Corn:11; Sweet_Potatoes:2; Tobacco:9; Tomatoes:2; Triticale:2; Turnips:1; Winter_Wheat:7
33,New Hampshire,Coos,Alfalfa:12; Apples:11; Barley:8; Blueberries:10; Broccoli:3; Cabbage:1; Clover/Wildflowers:3; Corn:12; Cucumbers:1; Dry_Beans:1; Durum_Wheat:1; Grapes:3; Greens:1; Oats:8; Other_Hay/Non_Alfalfa:12; Peaches:2; Peppers:1; Potatoes:12; Pumpkins:8; Radishes:1; Rye:8; Sorghum:5; Soybeans:11; Spring_Wheat:1; Squash:8; Strawberries:4; Sunflower:3; Sweet_Corn:9; Tobacco:6; Triticale:3; Winter_Wheat:6
33,New Hampshire,Grafton,Alfalfa:12; Apples:12; Barley:9; Blueberries:10; Buckwheat:1; Cabbage:1; Clover/Wildflowers:3; Corn:12; Dry_Beans:3; Grapes:3; Millet:3; Oats:6; Other_Hay/Non_Alfalfa:12; Peaches:2; Potatoes:12; Pumpkins:11; Rye:11; Sorghum:7; Soybeans:12; Spring_Wheat:4; Squash:10; Strawberries:3; Sunflower:5; Sweet_Corn:11; Tobacco:6; Tomatoes:1; Triticale:2; Turnips:1; Winter_Wheat:6
33,New Hampshire,Hillsborough,Alfalfa:12; Apples:12; Asparagus:1; Barley:8; Blueberries:11; Broccoli:3; Cabbage:4; Carrots:2; Cherries:2; Clover/Wildflowers:3; Corn:12; Cucumbers:3; Dry_Beans:3; Durum_Wheat:2; Gourds:3; Grapes:9; Greens:1; Herbs:4; Millet:1; Oats:10; Other_Hay/Non_Alfalfa:12; Peaches:6; Pears:2; Peas:2; Peppers:5; Potatoes:11; Pumpkins:12; Rye:11; Sorghum:8; Soybeans:12; Spring_Wheat:4; Squash:12; Strawberries:6; Sunflower:4; Sweet_Corn:11; Sweet_Potatoes:1; Switchgrass:2; Tobacco:8; Tomatoes:8; Triticale:4; Turnips:1; Winter_Wheat:4
33,New Hampshire,Merrimack,Alfalfa:12; Apples:12; Asparagus:1; Barley:9; Blueberries:12; Cabbage:2; Carrots:2; Cherries:1; Clover/Wildflowers:5; Corn:14; Cucumbers:1; Dry_Beans:2; Durum_Wheat:1; Gourds:2; Grapes:8; Greens:3; Herbs:3; Millet:1; Oats:10; Other_Hay/Non_Alfalfa:12; Peaches:5; Pears:3; Peas:1; Peppers:3; Potatoes:11; Pumpkins:11; Rye:12; Sorghum:8; Soybeans:12; Spring_Wheat:4; Squash:12; Strawberries:6; Sunflower:3; Sweet_Corn:11; Sweet_Potatoes:1; Switchgrass:2; Tobacco:7; Tomatoes:6; Triticale:3; Winter_Wheat:8
33,New Hampshire,Rockingham,Alfalfa:12; Apples:12; Barley:9; Blueberries:12; Broccoli:1; Cabbage:3; Cherries:2; Clover/Wildflowers:4; Corn:13; Cranberries:1; Cucumbers:2; Dry_Beans:1; Durum_Wheat:2; Gourds:2; Grapes:10; Herbs:2; Oats:11; Other_Hay/Non_Alfalfa:12; Peaches:5; Pears:2; Peas:1; Peppers:1; Plums:1; Potatoes:10; Pumpkins:12; Rye:11; Sorghum:6; Soybeans:11; Spring_Wheat:3; Squash:11; Strawberries:2; Sunflower:1; Sweet_Corn:11; Switchgrass:2; Tobacco:7; Tomatoes:5; Triticale:2; Turnips:1; Winter_Wheat:5
33,New Hampshire,Strafford,Alfalfa:12; Apples:12; Barley:6; Blueberries:11; Broccoli:1; Cabbage:1; Cherries:1; Clover/Wildflowers:3; Corn:14; Cranberries:1; Cucumbers:1; Gourds:1; Grapes:3; Herbs:1; Oats:9; Other_Hay/Non_Alfalfa:12; Peaches:3; Peppers:1; Potatoes:8; Pumpkins:11; Rye:9; Sorghum:6; Soybeans:9; Spring_Wheat:1; Squash:5; Strawberries:2; Sunflower:5; Sweet_Corn:11; Tobacco:3; Tomatoes:2; Winter_Wheat:3
33,New Hampshire,Sullivan,Alfalfa:12; Apples:12; Barley:9; Blueberries:12; Broccoli:2; Buckwheat:2; Cabbage:1; Cantaloupes:1; Clover/Wildflowers:3; Corn:12; Cucumbers:1; Dry_Beans:2; Gourds:1; Grapes:1; Herbs:1; Millet:2; Oats:8; Onions:1; Other_Hay/Non_Alfalfa:12; Peaches:4; Pears:2; Peppers:1; Potatoes:12; Pumpkins:11; Rye:12; Sorghum:8; Soybeans:12; Spring_Wheat:2; Squash:11; Strawberries:4; Sunflower:1; Sweet_Corn:11; Sweet_Potatoes:1; Tobacco:7; Tomatoes:2; Triticale:1; Turnips:1; Winter_Wheat:8
